STUDY_ID;MODEL_TYPE;CELL;CANCER_DISEASE;SITE;T0_cells;BASELINE_mL;AGE;SEX_1_female;BACKGROUND;STRAIN;EUTHANIZED;tf_days;N_mice;BASELINE_days;BASELINE_differential;FIG;HR;HR_LB;HR_UB;MedS;MedSD;MeanS;MeanSD;TREATMENT_1;TREATMENT_2;TREATMENT_3;TREATMENT_4;TREAT_START_1;TREAT_START_2;TREAT_START_3;TREAT_START_4;FREQ_1;FREQ_2;FREQ_3;FREQ_4;DOSE_1;DOSE_2;DOSE_3;DOSE_4;AGENT_1;AGENT_2;AGENT_3;AGENT_4;ROUTE_1;ROUTE_2;ROUTE_3;ROUTE_4;SIGNIFICANT
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;7;0;1d;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;8;0;1d;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q7Dx3;NA;NA;NA;2,5;0;0;0;CT-011;;;NA;IV;;;NA;NA
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;7;0;1d;;;;;;;;Cyclophosphamide;NA;NA;NA;0;0;0;0;SD;NA;NA;NA;1;0;0;0;Cyclophosphomide;;;NA;IP;;;NA;0
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;8;0;1d;;;;;;;;E7Vacc1;NA;NA;NA;0;0;0;0;Q7Dx3;NA;NA;NA;6,25;0;0;0;E7p/GM-CSF/antiCD40;;;NA;SC;;;NA;0
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;7;0;1d;;;;;;;;antiPD1;Cyclophosphamide;NA;NA;1;0;0;0;Q7Dx3;SD;NA;NA;2,5;1;0;0;CT-011;Cyclophosphamide;;NA;IV;IP;;NA;0
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;7;0;1d;;;;;;;;Cyclophosphamide;E7Vacc1;NA;NA;0;1;0;0;SD;Q7Dx3;NA;NA;1;6,25;0;0;Cyclophosphomide;E7p/GM-CSF/antiCD40;;NA;IP;SC;;NA;0
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;8;0;1d;;;;;;;;antiPD1;E7Vacc1;NA;NA;0;0;0;0;Q7Dx3;Q7Dx3;NA;NA;2,5;6,25;0;0;CT-011;E7p/GM-CSF/antiCD40;;NA;IV;SC;;NA;0
Mkrtichyan_2011;SyMM;TC1;Lung cancer;SC;0,05;ND;YOUNG;1;C57BL/6;WT;>1,5cm3;76;10;7;0;1d;;;;;;;;antiPD1;Cyclophosphamide;E7Vacc1;NA;1;0;1;0;Q7Dx3;SD;Q7Dx3;NA;2,5;1;2,5;0;CT-011;Cyclophosphamide;E7p/GM-CSF/antiCD40;NA;IV;IP;SC;NA;1
Mony_2015;SyMM;2F8;Ovarian Cancer;IP;0,8;ND;ND;ND;Mixed;MUC1+/-KrasG12D/+PtenIoxP/IoxP;OTHER;60;6;21;0;1g;;;;29;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Mony_2015;SyMM;2F8;Ovarian Cancer;IP;0,8;ND;ND;ND;Mixed;MUC1+/-KrasG12D/+PtenIoxP/IoxP;OTHER;60;6;21;0;1g;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q14Dx3;NA;NA;NA;10;0;0;0;10F.9G2;;;NA;IP;;;NA;1
Mony_2015;SyMM;2F8;Ovarian Cancer;IP;0,8;ND;ND;ND;Mixed;WT;OTHER;60;5;11;0;4b;;;;29;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Mony_2015;SyMM;2F8;Ovarian Cancer;IP;0,8;ND;ND;ND;Mixed;WT;OTHER;60;5;11;0;4b;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q14Dx3;NA;NA;NA;10;0;0;0;10F.9G2;;;NA;IP;;;NA;0
Mony_2015;SyMM;2F8;Ovarian Cancer;IP;0,8;ND;ND;ND;Mixed;WT;OTHER;60;4;11;0;4d;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q7Dx7;NA;NA;NA;10;0;0;0;mIFNa;;;NA;IP;;;NA;1
Mony_2015;SyMM;2F8;Ovarian Cancer;IP;0,8;ND;ND;ND;Mixed;WT;OTHER;60;4;11;0;4d;;;;;;;;antiPDL1;IFNa;NA;NA;0;0;0;0;Q7Dx7;Q7Dx7;NA;NA;10;0,5;0;0;10F.9G2;mIFNa;;NA;IP;IP;;NA;1
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1bi;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;IP;;;NA;NA
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1bi;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;10F.9G2;;;NA;IP;;;NA;0
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1biii;;;;;;;;MEKi;NA;NA;NA;0;0;0;0;Q1Dx21;NA;NA;NA;1,5;0;0;0;PD901;;;NA;IP;;;NA;0
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1biii;;;;;;;;antiPDL1;MEKi;NA;NA;0;0;0;0;Q3Dx3;Q1Dx21;NA;NA;10;1,5;0;0;10F.9G2;PD901;;NA;IP;IP;;NA;0
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1bv;;;;;;;;mTORi;NA;NA;NA;0;0;0;0;Q2Dx10;NA;NA;NA;1,5;0;0;0;Rapamycin;;;NA;IP;;;NA;1
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1bv;;;;;;;;antiPDL1;mTORi;NA;NA;0;0;0;0;Q3Dx3;Q2Dx10;NA;NA;10;1,5;0;0;10F.9G2;Rapamycin;;NA;IP;IP;;NA;1
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1bvii;;;;;;;;MEKi;mTORi;NA;NA;0;0;0;0;Q1Dx21;Q2Dx10;NA;NA;1,5;1,5;0;0;PD901;Rapamycin;;NA;IP;IP;;NA;1
Moore_2016;SyMM;MOC1;Head and neck cancer;SC;1,5;0,1;YOUNG;1;C57BL/6;WT;>2,5;100;7;30;0;1bvii;;;;;;;;antiPDL1;MEKi;mTORi;NA;0;0;0;0;Q3Dx3;Q1Dx21;Q2Dx10;NA;10;1,5;1,5;0;10F.9G2;PD901;Rapamycin;NA;IP;IP;IP;NA;1
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1bii;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;IP;;;NA;NA
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1bii;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;10F.9G2;;;NA;IP;;;NA;0
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1biv;;;;;;;;MEKi;NA;NA;NA;0;0;0;0;Q1Dx21;NA;NA;NA;1,5;0;0;0;PD901;;;NA;IP;;;NA;1
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1biv;;;;;;;;antiPDL1;MEKi;NA;NA;0;0;0;0;Q3Dx3;Q1Dx21;NA;NA;10;1,5;0;0;10F.9G2;PD901;;NA;IP;IP;;NA;1
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1bvi;;;;;;;;mTORi;NA;NA;NA;0;0;0;0;Q2Dx10;NA;NA;NA;1,5;0;0;0;Rapamycin;;;NA;IP;;;NA;1
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1bvi;;;;;;;;antiPDL1;mTORi;NA;NA;0;0;0;0;Q3Dx3;Q2Dx10;NA;NA;10;1,5;0;0;10F.9G2;Rapamycin;;NA;IP;IP;;NA;1
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1bviii;;;;;;;;MEKi;mTORi;NA;NA;0;0;0;0;Q1Dx21;Q2Dx10;NA;NA;1,5;1,5;0;0;PD901;Rapamycin;;NA;IP;IP;;NA;1
Moore_2016;SyMM;MOC2;Head and neck cancer;SC;0,1;0,1;YOUNG;1;C57BL/6;WT;>2,5;60;7;30;0;1bviii;;;;;;;;antiPDL1;MEKi;mTORi;NA;0;0;0;0;Q3Dx3;Q1Dx21;Q2Dx10;NA;10;1,5;1,5;0;10F.9G2;PD901;Rapamycin;NA;IP;IP;IP;NA;1
Morales_Kastresana_2013;GEMM;cmycOVAHC;Hepatic cancer;OT;1,00E-03;ND;YOUNG;ND;C57BL/6J;C-myc/OVA;ND;300;37;21;0;2a;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Morales_Kastresana_2013;GEMM;cmycOVAHC;Hepatic cancer;OT;1,00E-03;ND;YOUNG;ND;C57BL/6J;C-myc/OVA;ND;300;37;21;0;2a;;;;;;;;anti41BB;NA;NA;NA;0;0;0;0;Q4Dx2;NA;NA;NA;5;0;0;0;1D8;;;NA;IP;;;NA;0
Morales_Kastresana_2013;GEMM;cmycOVAHC;Hepatic cancer;OT;1,00E-03;ND;YOUNG;ND;C57BL/6J;C-myc/OVA;ND;300;37;21;0;2a;;;;;;;;antiOX40;NA;NA;NA;0;0;0;0;Q4Dx2;NA;NA;NA;5;0;0;0;OX-86;;;NA;IP;;;NA;0
Morales_Kastresana_2013;GEMM;cmycOVAHC;Hepatic cancer;OT;1,00E-03;ND;YOUNG;ND;C57BL/6J;C-myc/OVA;ND;300;37;21;0;2a;;;;;;;;antiPDL1;NA;NA;NA;0;0;0;0;Q4Dx2;NA;NA;NA;5;0;0;0;10B5;;;NA;IP;;;NA;0
Morales_Kastresana_2013;GEMM;cmycOVAHC;Hepatic cancer;OT;1,00E-03;ND;YOUNG;ND;C57BL/6J;C-myc/OVA;ND;300;37;21;0;2a;;;;;;;;anti41BB;antiOX40;antiPDL1;NA;0;0;0;0;Q4Dx2;Q4Dx2;Q4Dx2;NA;5;5;5;0;1D8;OX-86;10B5;NA;IP;IP;IP;NA;1
Morisada_2017;SyMM;MC38CEA;Colon cancer;SC;0,1;0,1;NA;ND;C57BL/6;WT;>2,5cm3;60;10;10;0;6bi;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;RMP1-14;;;NA;IP;;;NA;NA
Morisada_2017;SyMM;MC38CEA;Colon cancer;SC;0,1;0,1;NA;ND;C57BL/6;WT;>2,5cm3;60;10;10;0;6bi;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q3Dx6;NA;NA;NA;10;0;0;0;RMP1-14;;;NA;IP;;;NA;0
Morisada_2017;SyMM;MC38CEA;Colon cancer;SC;0,1;0,1;NA;ND;C57BL/6;WT;>2,5cm3;60;10;10;0;6bi;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q3Dx2;NA;NA;NA;8;0;0;0;XRad320;;;NA;IP;;;NA;1
Morisada_2017;SyMM;MC38CEA;Colon cancer;SC;0,1;0,1;NA;ND;C57BL/6;WT;>2,5cm3;60;10;10;0;6bi;;;;;;;;antiPD1;RT;NA;NA;0;0;0;0;Q3Dx6;Q3Dx2;NA;NA;10;8;0;0;RMP1-14;XRad320;;NA;IP;IT;;NA;1
Morisada_2017;SyMM;MC38CEA;Colon cancer;SC;0,1;0,1;NA;ND;C57BL/6;WT;>2,5cm3;60;10;10;0;6bii;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q1Dx10;NA;NA;NA;2;0;0;0;XRad320;;;NA;IP;;;NA;1
Morisada_2017;SyMM;MC38CEA;Colon cancer;SC;0,1;0,1;NA;ND;C57BL/6;WT;>2,5cm3;60;10;10;0;6bii;;;;;;;;antiPD1;RT;NA;NA;0;0;0;0;Q3Dx6;Q1Dx10;NA;NA;10;2;0;0;RMP1-14;XRad320;;NA;IP;IT;;NA;1
Morisada_2017;SyMM;MOC1;Head and neck cancer;SC;5;0,1;NA;ND;C57BL/6;WT;>2,5cm3;100;10;10;0;6ai;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;RMP1-14;;;NA;IP;;;NA;NA
Morisada_2017;SyMM;MOC1;Head and neck cancer;SC;5;0,1;NA;ND;C57BL/6;WT;>2,5cm3;100;10;10;0;6ai;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q3Dx6;NA;NA;NA;10;0;0;0;RMP1-14;;;NA;IP;;;NA;0
Morisada_2017;SyMM;MOC1;Head and neck cancer;SC;5;0,1;NA;ND;C57BL/6;WT;>2,5cm3;100;10;10;0;6ai;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q2Dx2;NA;NA;NA;8;0;0;0;XRad320;;;NA;IP;;;NA;1
Morisada_2017;SyMM;MOC1;Head and neck cancer;SC;5;0,1;NA;ND;C57BL/6;WT;>2,5cm3;100;10;10;0;6ai;;;;;;;;antiPD1;RT;NA;NA;0;0;0;0;Q3Dx6;Q3Dx2;NA;NA;10;8;0;0;RMP1-14;XRad320;;NA;IP;IT;;NA;1
Morisada_2017;SyMM;MOC1;Head and neck cancer;SC;5;0,1;NA;ND;C57BL/6;WT;>2,5cm3;100;10;10;0;6aii;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q1Dx10;NA;NA;NA;2;0;0;0;XRad320;;;NA;IP;;;NA;1
Morisada_2017;SyMM;MOC1;Head and neck cancer;SC;5;0,1;NA;ND;C57BL/6;WT;>2,5cm3;100;10;10;0;6aii;;;;;;;;antiPD1;RT;NA;NA;0;0;0;0;Q3Dx6;Q1Dx10;NA;NA;10;2;0;0;RMP1-14;XRad320;;NA;IP;IT;;NA;0
Morris_2016;SyMM;B78;Melanoma;SC;5;0,5;YOUNG;1;C57BL/6;WT;>2,5cm3;60;10;49;49;7b;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Morris_2016;SyMM;B78;Melanoma;SC;5;0,5;YOUNG;1;C57BL/6;WT;>2,5cm3;60;10;49;49;7b;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;9D9;NA;NA;NA;IP;NA;NA;NA;0
Morris_2016;SyMM;B78;Melanoma;SC;5;0,5;YOUNG;1;C57BL/6;WT;>2,5cm3;60;10;49;49;7b;;;;;;;;RT;NA;NA;NA;0;0;0;0;SD;NA;NA;NA;12;0;0;0;X-RAD 320;NA;NA;NA;T;NA;NA;NA;1
Morris_2016;SyMM;B78;Melanoma;SC;5;0,5;YOUNG;1;C57BL/6;WT;>2,5cm3;60;11;49;49;7b;;;;;;;;antiCTLA4;RT;NA;NA;0;0;0;0;Q3Dx3;SD;NA;NA;10;12;0;0;9D9;X-RAD 320;NA;NA;IP;T;NA;NA;1
Murillo_2008;SyMM;HOPC;Plasmacytoma;IP;0,5;ND;YOUNG;1;BALB/c;WT;ND;100;16;4;0;1a;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Murillo_2008;SyMM;HOPC;Plasmacytoma;IP;0,5;ND;YOUNG;1;BALB/c;WT;ND;100;16;4;0;1a;;;;;;;;anti41BB;NA;NA;NA;0;0;0;0;Q3Dx2;NA;NA;NA;5;0;0;0;2A;;;NA;IV;;;NA;1
Murillo_2008;SyMM;HOPC;Plasmacytoma;IP;0,5;ND;YOUNG;1;BALB/c;WT;ND;100;16;4;0;1a;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q3Dx2;NA;NA;NA;5;0;0;0;9H10;;;NA;IV;;;NA;1
Murillo_2008;SyMM;HOPC;Plasmacytoma;IP;0,5;ND;YOUNG;1;BALB/c;WT;ND;100;16;4;0;1a;;;;;;;;antiICAM2;NA;NA;NA;0;0;0;0;Q3Dx2;NA;NA;NA;5;0;0;0;4G8;;;NA;IV;;;NA;0
Murillo_2008;SyMM;HOPC;Plasmacytoma;IP;0,5;ND;YOUNG;1;BALB/c;WT;ND;100;16;4;0;1a;;;;;;;;antiCD40;NA;NA;NA;0;0;0;0;Q3Dx2;NA;NA;NA;5;0;0;0;FGK-45;;;NA;IV;;;NA;0
Murillo_2008;SyMM;NS0;Multiple myeloma;IP;0,5;ND;YOUNG;1;BALB/c;WT;ND;100;14;4;0;2a;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Murillo_2008;SyMM;NS0;Multiple myeloma;IP;0,5;ND;YOUNG;1;BALB/c;WT;ND;100;14;4;0;2a;;;;;;;;anti41BB;NA;NA;NA;0;0;0;0;Q3Dx2;NA;NA;NA;5;0;0;0;2A;;;NA;IV;;;NA;1
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;5;4;0;2ci;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;5;4;0;2ci;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q4Dx5;NA;NA;NA;10;0;0;0;9D9;NA;NA;NA;IP;NA;NA;NA;1
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;7;4;0;2cii;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;5;4;0;2cii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q4Dx5;NA;NA;NA;10;0;0;0;9D9;NA;NA;NA;IP;NA;NA;NA;0
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;2;BALB/c;ob/+;ND;50;5;4;0;2di;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;2;BALB/c;ob/+;ND;50;5;4;0;2di;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q4Dx5;NA;NA;NA;10;0;0;0;9D9;NA;NA;NA;IP;NA;NA;NA;1
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;2;BALB/c;ob/ob;ND;50;7;4;0;2dii;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;2;BALB/c;ob/ob;ND;50;5;4;0;2dii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q4Dx5;NA;NA;NA;10;0;0;0;9D9;NA;NA;NA;IP;NA;NA;NA;1
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;12;4;0;4ci;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;16;4;0;4ci;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q4Dx5;NA;NA;NA;10;0;0;0;9D9;NA;NA;NA;IP;NA;NA;NA;1
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;16;4;0;4cii;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
Murphy_2018;SyMM;Renca;Renal cancer;SC;0,5;NA;YOUNG;1;BALB/c;WT;ND;50;16;4;0;4cii;;;;;;;;antiCTLA4;NA;NA;NA;0;0;0;0;Q4Dx5;NA;NA;NA;10;0;0;0;9D9;NA;NA;NA;IP;NA;NA;NA;0
Natale_2018;SyMM;B16F10;Melanoma;SC;0,04;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;50;10;1;0;5c;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Natale_2018;SyMM;B16F10;Melanoma;SC;0,04;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;50;10;1;0;5c;;;;;;;;G1;NA;NA;NA;0;0;0;0;Q1Dx3;NA;NA;NA;0,4;0;0;0;G-1;;;NA;SC;;;NA;1
Natale_2018;SyMM;B16F10;Melanoma;SC;0,04;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;50;10;5;0;5c;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;RMP1-14;;;NA;IP;;;NA;1
Natale_2018;SyMM;B16F10;Melanoma;SC;0,04;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;50;10;1;0;5c;;;;;;;;antiPD1;G1;NA;NA;4;0;0;0;Q3Dx3;Q1Dx3;NA;NA;10;0,4;0;0;RMP1-14;G-1;;NA;IP;SC;;NA;1
Natale_2018;SyMM;YUMM17;Melanoma;SC;0,1;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;100;5;14;0;5f;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Natale_2018;SyMM;YUMM17;Melanoma;SC;0,1;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;100;5;14;0;5f;;;;;;;;G1;NA;NA;NA;0;0;0;0;Q1Dx3;NA;NA;NA;0,4;0;0;0;G-1;;;NA;SC;;;NA;1
Natale_2018;SyMM;YUMM17;Melanoma;SC;0,1;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;100;5;18;0;5f;;;;;;;;antiPD1;NA;NA;NA;0;0;0;0;Q3Dx3;NA;NA;NA;10;0;0;0;RMP1-14;;;NA;IP;;;NA;1
Natale_2018;SyMM;YUMM17;Melanoma;SC;0,1;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;100;5;14;0;5f;;;;;;;;antiPD1;G1;NA;NA;4;0;0;0;Q3Dx3;Q1Dx3;NA;NA;10;0,4;0;0;RMP1-14;G-1;;NA;IP;SC;;NA;1
Natale_2018;SyMM;YUMM17;Melanoma;SC;0,1;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;100;5;3;0;6b;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;NA;;;NA;NA
Natale_2018;SyMM;YUMM17;Melanoma;SC;0,1;ND;YOUNG;1;C57BL/6NTac;WT;>15mm;100;10;3;0;6b;;;;;;;;antiPD1;G1;NA;NA;4;0;0;0;Q3Dx3;Q1Dx3;NA;NA;10;0,4;0;0;RMP1-14;G-1;;NA;IP;SC;;NA;1
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1di;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;;;;NA;NA
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1di;;;;;;;;antiOX40;NA;NA;NA;0;0;0;0;Q4Dx5;NA;NA;NA;5;0;0;0;OX-86;;;NA;NA;;;NA;NA
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1di;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q1Dx3;NA;NA;NA;5;0;0;0;ND;;;NA;IT;;;NA;ND
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1dii;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q1Dx5;NA;NA;NA;3;0;0;0;ND;;;NA;IT;;;NA;ND
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1diii;;;;;;;;RT;NA;NA;NA;0;0;0;0;Q1Dx2;NA;NA;NA;12;0;0;0;ND;;;NA;IT;IT;;NA;ND
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1di;;;;;;;;antiOX40;RT;NA;NA;0;0;0;0;Q4Dx5;Q1Dx3;NA;NA;5;5;0;0;OX-86;ND;;NA;IT;IT;;NA;ND
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1dii;;;;;;;;antiOX40;RT;NA;NA;0;0;0;0;Q4Dx5;Q1Dx5;NA;NA;5;3;0;0;OX-86;ND;;NA;IT;IT;;NA;ND
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,5;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;40;8;7;0;1diii;;;;;;;;antiOX40;RT;NA;NA;0;0;0;0;Q4Dx5;Q1Dx2;NA;NA;5;12;0;0;OX-86;ND;;NA;IT;IT;;NA;ND
Niknam_2018;SyMM;344SQR;Lung cancer;SC;0,6;ND;YOUNG;1;129Sv/Ev;WT;>1.5cm3;60;10;7;0;3c;;;;;;;;Control;NA;NA;NA;0;0;0;0;NA;NA;NA;NA;0;0;0;0;NA;;;NA;IT;;;NA;NA
